Date_,@ADYEN1,@AMADE28,@ASMIN1,@ASMLH1,@AVEVA1,@BECHT2,@CAPGE1,@DASSA5,@EDENR3,@ERICS13,@HALMA1,@HEXAG2,@INFIN4,@LOGIT6,@NEMET1,@NEXIS3,@NOKIA1,@SAGEG5,@SAPAG5,@STMIC3,@TEMEN1,@WORLD202
2023-01-03,1.013455657492355,1.0121951219512202,1.014166666666666,1.0320968671920057,0.9984568304357015,1.0368691447567249,1.0228625117444408,1.0243366075355524,0.972354813046938,1.01601195302095,1.0210819605835042,1.0160751618143893,1.0301256670683416,1.0220334766565469,1.0196278879574712,1.020348837209303,1.0154749802326892,1.0129583551381034,1.0222312455588278,1.0252013122576795,1.04534971991279,1.0291210259150425
2023-01-04,0.9818042813455665,1.0674796747967494,1.0516666666666656,1.0376705746684607,0.9930582487288865,1.0404956180114862,1.0253679924835575,1.0293212138982548,0.9596260938743044,1.0065790319849648,1.0062664126282341,0.9996966556638549,1.0239283869857103,1.021581483038123,1.025966060110405,1.0034355179704026,1.0137806393312998,1.0072142700259898,1.023652421074003,1.0308678795108877,1.0520925562796362,1.031258348917982
2023-01-05,1.0022935779816524,1.100000000000002,1.0714583333333323,1.0599654045742841,0.9985304230556044,1.0483529767301312,1.0375822110867527,1.02873478962029,0.9701670644391411,1.010213581194557,1.015078128595407,1.0033063540325065,1.0485453606472697,1.0504297334773554,1.0280106317726412,1.02431289640592,1.0137806393312998,1.0321534186869712,1.038879301593747,1.0571130331046859,1.0605812383415392,1.0358001602992284
2023-01-06,1.0022935779816524,1.100000000000002,1.0714583333333323,1.0599654045742841,0.9985304230556044,1.0483529767301312,1.0375822110867527,1.02873478962029,0.9701670644391411,1.010213581194557,1.015078128595407,1.0033063540325065,1.0485453606472697,1.0504297334773554,1.0280106317726412,1.02431289640592,1.0137806393312998,1.0321534186869712,1.038879301593747,1.0571130331046859,1.0605812383415392,1.0358001602992284
2023-01-07,1.0022935779816524,1.100000000000002,1.0714583333333323,1.0599654045742841,0.9985304230556044,1.0483529767301312,1.0375822110867527,1.02873478962029,0.9701670644391411,1.010213581194557,1.015078128595407,1.0033063540325065,1.0485453606472697,1.0504297334773554,1.0280106317726412,1.02431289640592,1.0137806393312998,1.0321534186869712,1.038879301593747,1.0571130331046859,1.0605812383415392,1.0358001602992284
2023-01-08,1.034403669724771,1.1004065040650421,1.1335416666666653,1.1274264847203537,0.9974635758080657,1.0834088848594714,1.044785468211713,1.025802668230463,0.9709626093874312,1.0239036990762331,1.0238238836197415,1.0395690105572346,1.0733344809777912,1.0596712102063541,1.0541811490492718,1.03884778012685,1.0411160058737157,1.0436637090719394,1.06141508476297,1.1116910229645136,1.0737330745125293,1.0512957520705362
2023-01-09,1.0244648318042813,1.1089430894308967,1.1433333333333326,1.1199308091485685,0.9950883676973717,1.0607434270172251,1.0247416222987784,1.0083565459610022,0.9608194112967385,1.0061948029796062,1.0248183109056948,1.032860379125707,1.061112067481493,1.0465736068145508,1.0406869760785085,1.0354122621564483,1.0295944877442684,1.040910763026214,1.0626332352045516,1.1070682970474242,1.0532374932541813,1.0718674859738242
2023-01-10,0.9934250764525989,1.1077235772357747,1.1574999999999989,1.1391504901018632,0.9915396475333735,1.0655787246902397,1.024428437206389,1.0253628500219902,0.9655926809864763,0.9979564916486566,1.0415256384783012,1.0484273611329087,1.0647271475296944,1.057782618800471,1.0836229809854785,1.0710887949260042,1.0391957528521423,1.04375249959516,1.0825296924170182,1.1140769460184945,1.072659410506016,1.0825541009885185
2023-01-11,1.0039755351681952,1.1394308943089457,1.174999999999998,1.1520276763405715,0.9888422400283788,1.073133877304319,1.058252427184465,1.0246298196745334,0.9735481304693719,1.0542307354086429,1.0258629347289439,1.0523751893978237,1.0805646410741945,0.8769493845952572,1.0860764669801657,1.0832452431289636,1.0473285891788107,1.0368481637306701,1.0835448177850011,1.1166119892633524,1.056809169435356,1.1098049692759882
2023-01-12,1.0402140672782854,1.1617886178861823,1.2158333333333309,1.162214107245818,0.9915811143254528,1.1217890601390155,1.0704666457876604,1.0436886087083996,0.9769291964996029,1.0115698594616647,1.0379851566214675,1.0637703992868641,1.0946806679290741,0.8533029340043256,1.1151093845839282,1.1051797040169133,1.0503784028013103,1.0494724582578125,1.0926809460968474,1.128988965105882,1.0571594917573923,1.1127437884050286
2023-01-13,1.0402140672782854,1.1617886178861823,1.2158333333333309,1.162214107245818,0.9915811143254528,1.1217890601390155,1.0704666457876604,1.0436886087083996,0.9769291964996029,1.0115698594616647,1.0379851566214675,1.0637703992868641,1.0946806679290741,0.8533029340043256,1.1151093845839282,1.1051797040169133,1.0503784028013103,1.0494724582578125,1.0926809460968474,1.128988965105882,1.0571594917573923,1.1127437884050286
2023-01-14,1.0402140672782854,1.1617886178861823,1.2158333333333309,1.162214107245818,0.9915811143254528,1.1217890601390155,1.0704666457876604,1.0436886087083996,0.9769291964996029,1.0115698594616647,1.0379851566214675,1.0637703992868641,1.0946806679290741,0.8533029340043256,1.1151093845839282,1.1051797040169133,1.0503784028013103,1.0494724582578125,1.0926809460968474,1.128988965105882,1.0571594917573923,1.1127437884050286
2023-01-15,1.034556574923544,1.1532520325203297,1.2120833333333298,1.1670190274841419,0.9915277725538015,1.1254155333937765,1.0820544942060766,1.0416361237355214,0.9828957836117747,1.0119268907463947,1.0576265893427141,1.0672262014557363,1.0936477879153026,0.85000337192743,1.0983438969535886,1.1035940803382667,1.0542189088444607,1.0450279536062668,1.090447670287283,1.132418729495981,1.1520573027802383,1.1007213465134997
2023-01-16,1.0559633027522897,1.1500000000000041,1.193124999999997,1.165481453007879,0.9997074674456854,1.1254155333937765,1.0726589414343897,1.0507257000439802,0.9888623707239466,0.9965024542661121,1.0732439646256247,1.0629020414375887,1.1108624548114985,0.8584308645431045,1.0926190962993252,1.101744186046512,1.0166045408336157,1.0380859054332268,1.0892295198457014,1.1549358783179309,1.1766267554651821,1.1063318193962137
2023-01-17,1.0657492354740028,1.1634146341463458,1.3097916666666634,1.1793196232942533,1.006072789363034,1.1347839226352407,1.1042906357657405,1.043102184430435,0.9936356404136845,1.012217999697128,1.0686821938427804,1.0682796646890627,1.1174040282320525,0.8811909588340311,1.074217951339194,1.0954016913319247,1.0114085620693554,1.065853286008592,1.1064866511014113,1.1783477482851221,1.1845185145693835,1.0953780390061525
2023-01-18,0.9963302752293542,1.1337398373983787,1.2329166666666642,1.1351143571016709,1.0073385349163002,1.0897552130553052,1.077356717820235,1.0214044861457254,1.0007955449482904,0.983093361851893,1.0457191941474768,1.0332710452691924,1.0793596143914608,0.8695882566508009,1.0165610304641208,1.0605179704016918,0.9902857788320342,1.0361055721405734,1.081108516901838,1.1346555323590843,1.1494186508777935,1.0587763825808232
2023-01-19,1.0116207951070288,1.1475609756097604,1.2385416666666647,1.134729963482604,1.0042124107070036,1.0933816863100665,1.0698402756028855,1.005424424571175,0.9952267303102624,0.9386880069158832,1.0409903645938585,1.0526334227284768,1.0717851609571354,0.8544606385865628,1.0374156614189392,1.0766384778012694,0.9538009714221158,1.0427637919716752,1.085981118668154,1.1349537727408334,1.149132562818603,1.060646540208396
2023-01-20,1.0116207951070288,1.1475609756097604,1.2385416666666647,1.134729963482604,1.0042124107070036,1.0933816863100665,1.0698402756028855,1.005424424571175,0.9952267303102624,0.9386880069158832,1.0409903645938585,1.0526334227284768,1.0717851609571354,0.8544606385865628,1.0374156614189392,1.0766384778012694,0.9538009714221158,1.0427637919716752,1.085981118668154,1.1349537727408334,1.149132562818603,1.060646540208396
2023-01-21,1.0116207951070288,1.1475609756097604,1.2385416666666647,1.134729963482604,1.0042124107070036,1.0933816863100665,1.0698402756028855,1.005424424571175,0.9952267303102624,0.9386880069158832,1.0409903645938585,1.0526334227284768,1.0717851609571354,0.8544606385865628,1.0374156614189392,1.0766384778012694,0.9538009714221158,1.0427637919716752,1.085981118668154,1.1349537727408334,1.149132562818603,1.060646540208396
2023-01-22,1.0461773700305768,1.1512195121951259,1.2960416666666652,1.1820103786277123,1.0013167439059172,1.1154427319431903,1.087065455684314,1.0092361823779477,0.9858790771678597,0.9693604140853463,1.0513025164605896,1.0799228425550746,1.1001893613358582,0.8783328569008645,1.0320997750971268,1.0766384778012694,0.9690500395346213,1.048234727344476,1.0888234696985042,1.1647778109156024,1.1732800045660585,1.0601122094576623
2023-01-23,1.0344036697247676,1.1613821138211422,1.2985416666666647,1.183355756294443,0.9957289272309939,1.1562405560592335,1.0845599749451975,1.0181791526169144,0.9926412092283214,0.9539387284835917,1.0434743378219,1.0465334788832366,1.0912377345498367,0.9070466075723429,0.9914127990186186,1.0761099365750537,0.9569637411047108,1.0377619330691692,1.0823266673434144,1.1659707724425927,1.1634728411312512,1.074539139727498
2023-01-24,1.0016819571865427,1.1894308943089478,1.2806249999999977,1.1860465116279044,0.9969045240671642,1.1501964339679651,1.0764171625430685,0.9999999999999968,0.9898568019093076,0.9394071642388585,1.0275236352861705,1.0140317914492516,1.1060423480805652,0.8854385320910702,0.9670823962379982,1.0570824524312903,0.9516548062803585,1.0335417303850287,1.0754238148411328,1.1765583059946338,1.156087695796226,1.0724018167245584
2023-01-25,1.0302752293577957,1.1792682926829317,1.3137499999999966,1.1898904478185646,1.0010281683631337,1.1686310063463277,1.0773567178202372,1.0058642427796476,0.9890612569610177,0.9542283834787483,1.0539573200232766,1.0398538499414782,1.1585470821139627,0.9036115360390129,1.00327131465959,1.0589323467230451,0.9896080424714793,1.0372701275941498,1.0658816363820942,1.2728899492991395,1.179208085310431,1.0921720545017413
2023-01-26,1.0519877675840945,1.1890243902439082,1.331666666666664,1.1918124159138945,1.0024386888164372,1.181323662737987,1.0836204196680288,0.9878316962322218,0.9948289578361164,0.958035943836325,1.0440882700457554,1.0425203489621842,1.1783439490445886,0.9185141211882248,1.0057248006542774,1.0742600422832989,0.9923189879137032,1.0453025013262491,1.0638513856461285,1.3030122278556573,1.2153921729149433,1.1052631578947423
2023-01-27,1.0519877675840945,1.1890243902439082,1.331666666666664,1.1918124159138945,1.0024386888164372,1.181323662737987,1.0836204196680288,0.9878316962322218,0.9948289578361164,0.958035943836325,1.0440882700457554,1.0425203489621842,1.1783439490445886,0.9185141211882248,1.0057248006542774,1.0742600422832989,0.9923189879137032,1.0453025013262491,1.0638513856461285,1.3030122278556573,1.2153921729149433,1.1052631578947423
2023-01-28,1.0519877675840945,1.1890243902439082,1.331666666666664,1.1918124159138945,1.0024386888164372,1.181323662737987,1.0836204196680288,0.9878316962322218,0.9948289578361164,0.958035943836325,1.0440882700457554,1.0425203489621842,1.1783439490445886,0.9185141211882248,1.0057248006542774,1.0742600422832989,0.9923189879137032,1.0453025013262491,1.0638513856461285,1.3030122278556573,1.2153921729149433,1.1052631578947423
2023-01-29,1.0512232415902116,1.1743902439024447,1.276249999999997,1.1597155487218889,1.001584549598132,1.1671199758235082,1.08268086439086,0.9829936959390086,1.0071599045346038,0.9525761265572799,1.0624349298618014,1.0499114777610443,1.1420210018936157,0.9093015330009747,1.0053158863218332,1.0644820295983088,0.9995481757596323,1.0583628619883352,1.087199269109736,1.2995824634655584,1.213225312919134,1.1065989847715814
2023-01-30,1.0532110091743108,1.172764227642283,1.2841666666666627,1.158177974245626,0.9968218948272,1.1656089453006888,1.089257751331041,0.9986805453745752,0.9942322991248972,0.9431352492485539,1.0544375678928932,1.0430699349949106,1.1332415217765563,0.9024937778215967,0.9991821713351253,1.0650105708245254,0.9875204647106457,1.0574139500228998,1.1001928738199154,1.2857142857142898,1.2132289699266583,1.1098049692759886
2023-01-31,1.0986238532110078,1.1731707317073228,1.3106249999999955,1.167403421103209,0.9924302031313342,1.1819280749471097,1.1074224866896383,1.0045447881542262,0.9964200477326941,0.9480485471271806,1.064942669191911,1.0623923248857925,1.1499397486658656,0.89781363999124,1.0063381721529547,1.08509513742072,0.9904706579868131,1.0557368501164959,1.1089229519845696,1.3201610498061482,1.2101556105283062,1.1228960726689896
2023-02-01,1.2423547400611596,1.2317073170731772,1.3762499999999958,1.2204497405343073,0.9882584648760129,1.2529465095194867,1.1797682430316356,1.1290133411523207,0.9761336515513107,0.9846350590232482,1.1140004359573208,1.117729609976241,1.2415217765536262,0.9306035075961078,1.139644244530795,1.1498414376321393,1.0156607698063884,1.080179356279048,1.1428281392751987,1.3574410975246083,1.2799863103671816,1.1872829281325226
2023-02-02,1.2366972477064184,1.2548780487804954,1.3968749999999963,1.2290985969632913,0.9805888029545602,1.2453913569054078,1.1838396492327001,1.1290133411523207,1.0099443118536178,0.9768772450882743,1.1179102814273132,1.0906579383318333,1.2616629368221748,0.9538937462403041,1.1584543038233703,1.1178646934460934,1.0081718176438135,1.080366401526029,1.13978276317125,1.375186400238597,1.266464905407081,1.1760619823670944
2023-02-03,1.2366972477064184,1.2548780487804954,1.3968749999999963,1.2290985969632913,0.9805888029545602,1.2453913569054078,1.1838396492327001,1.1290133411523207,1.0099443118536178,0.9768772450882743,1.1179102814273132,1.0906579383318333,1.2616629368221748,0.9538937462403041,1.1584543038233703,1.1178646934460934,1.0081718176438135,1.080366401526029,1.13978276317125,1.375186400238597,1.266464905407081,1.1760619823670944
2023-02-04,1.2366972477064184,1.2548780487804954,1.3968749999999963,1.2290985969632913,0.9805888029545602,1.2453913569054078,1.1838396492327001,1.1290133411523207,1.0099443118536178,0.9768772450882743,1.1179102814273132,1.0906579383318333,1.2616629368221748,0.9538937462403041,1.1584543038233703,1.1178646934460934,1.0081718176438135,1.080366401526029,1.13978276317125,1.375186400238597,1.266464905407081,1.1760619823670944
2023-02-05,1.1773700305810362,1.2443089430894392,1.3639583333333294,1.1954064962521629,0.9843514788243259,1.2293744333635528,1.161916692765428,1.1174314616625107,1.0007955449482882,0.9596872479496544,1.1144438566441983,1.081619161284955,1.2392838698571207,0.9319019636305221,1.1269679002249204,1.1046511627907016,0.9930804443464989,1.0681125278973447,1.135316211552126,1.3455114822546994,1.2381990931330806,1.1602992252204198
2023-02-06,1.1677370030580996,1.210162601626025,1.3843749999999957,1.1969474649872611,0.9877414051015431,1.2330009066183139,1.159724397118701,1.113912915994719,1.0019888623707223,0.9509501877620817,1.1046620102488245,1.0835045321152919,1.239456016526083,0.9185108970774961,1.1077489265998937,1.108879492600427,0.9875204647106461,1.0526373365730313,1.125571008019489,1.3499850879809172,1.3207391656696128,1.158429067592847
2023-02-07,0.9781345565749208,1.2182926829268375,1.3624999999999958,1.193095043149518,0.9903613192017031,1.2169839830764588,1.1569057312871949,1.1077554610760842,1.013126491646776,0.9523805110367205,1.1183216935258373,1.0705664424702752,1.2227577896367738,0.912393263107687,1.0672664076876042,1.1033298097251625,0.9895629062095291,1.052724540446367,1.1233377322099245,1.3475991649269368,1.3353911571173198,1.1394603259417653
2023-02-08,1.0276758409785898,1.221138211382123,1.3639583333333294,1.2081194883167232,0.9944765621087668,1.2145663342399513,1.1669276542436633,1.1027708547133819,1.0155131264916437,0.9641083223712411,1.1092559926057133,1.0797668732372079,1.2515062833534212,0.9144578397760648,1.0419137190758694,1.1123150105708286,0.9902437200424924,1.0519383660460502,1.130443609785805,1.3762302415747156,1.3390651557944606,1.1319796954314783
2023-02-09,1.0133027522935747,1.1808943089430974,1.3364583333333286,1.1782632190742033,0.9947274932743921,1.2003626473254727,1.1468838083307287,1.0851781263744291,1.0087509944311817,0.949832872586068,1.0830833742988895,1.0541470788228047,1.2186262695816878,0.8970339149231783,1.02514823144553,1.0695031712473615,0.9863857749890441,1.019874270884661,1.112780428382903,1.339994035192369,1.321102049417942,1.075073470478232
2023-02-10,1.0133027522935747,1.1808943089430974,1.3364583333333286,1.1782632190742033,0.9947274932743921,1.2003626473254727,1.1468838083307287,1.0851781263744291,1.0087509944311817,0.949832872586068,1.0830833742988895,1.0541470788228047,1.2186262695816878,0.8970339149231783,1.02514823144553,1.0695031712473615,0.9863857749890441,1.019874270884661,1.112780428382903,1.339994035192369,1.321102049417942,1.075073470478232
2023-02-11,1.0133027522935747,1.1808943089430974,1.3364583333333286,1.1782632190742033,0.9947274932743921,1.2003626473254727,1.1468838083307287,1.0851781263744291,1.0087509944311817,0.949832872586068,1.0830833742988895,1.0541470788228047,1.2186262695816878,0.8970339149231783,1.02514823144553,1.0695031712473615,0.9863857749890441,1.019874270884661,1.112780428382903,1.339994035192369,1.321102049417942,1.075073470478232
2023-02-12,1.0333333333333312,1.1939024390243973,1.353541666666662,1.195406496252168,0.995579786034467,1.2175883952855815,1.1550266207328577,1.0983726726286442,1.0095465393794716,0.9541481286933129,1.1016614885949916,1.0623573952369794,1.2322258564296824,0.9077777288909122,1.0537722347168479,1.0346194503171284,0.9870665888220038,1.0384222245077444,1.1178560552228176,1.3535639725618884,1.3058376733807489,1.061982367085231
2023-02-13,1.0467889908256864,1.1991869918699263,1.3522916666666622,1.196369601711605,0.9974431718591069,1.2212148685403426,1.158471656749143,1.1101011581879463,1.0190930787589474,0.9579787728435724,1.0904610589579102,1.0646709274216153,1.2339473231193028,0.9147896799126687,1.0500920057248204,1.0306553911205116,0.9902437200424923,1.036551939433123,1.1156227794132532,1.3601252609603378,1.3181884651320555,1.080683943360946
2023-02-14,1.0834862385321102,1.2004065040650485,1.3787499999999948,1.2046523086627556,0.988607914175,1.2296766394681187,1.1722518008142864,1.1144993402726837,1.025059665871119,0.9679058923573899,1.091025658945234,1.0755371574893253,1.247030469960411,0.9209243000027102,1.0533633203843966,1.02721987315011,0.9997751137039539,1.0441105900918488,1.1247589077250997,1.3769758425290795,1.3103585281672154,1.093775046753947
